id,predicted
568683,5198 3356 2013
568684,4148 5202 7671
568685,2405 4896 6532
568686,2985 7180 3377
568687,4484 4752 761
568688,4713 6476 7876
568689,3093 6252 5526
568690,2555 246 4290
568691,3430 757 1160
568692,2774 7038 2667
568693,760 925 7492
568694,4262 1600 7632
568695,7478 5050 7387
568696,3878 4833 7946
568697,1703 274 345
568698,1877 1685 410
568699,3709 5530 429
568700,5983 4255 5031
568701,6479 935 7991
568702,7565 7665 4815
568703,7797 7682 5798
568704,5538 5054 6529
568705,5485 7800 2652
568706,5945 1112 2611
568707,6497 888 652
568708,5683 917 6361
568709,4665 5930 4387
568710,1397 5277 7769
568711,154 4307 2615
568712,2344 4727 1474
568713,4990 3686 6894
568714,3984 425 6674
568715,6330 4939 3740
568716,3216 688 3068
568717,2595 4483 2868
568718,7595 5264 3125
568719,4738 1172 802
568720,2923 6368 5499
568721,1341 6269 5180
568722,8009 7430 1717
568723,3965 357 4215
568724,7005 7871 143
568725,4083 7489 1012
568726,7655 2902 3519
568727,6579 7594 5842
568728,270 4762 3718
568729,7864 488 2026
568730,864 1581 940
568731,6239 7854 6557
568732,3024 3760 4305
568733,2056 2203 2042
568734,7760 1507 298
568735,7819 6324 4904
568736,3891 7633 2014
568737,172 5362 4375
568738,756 2343 7566
568739,7611 3695 3096
568740,1462 6482 6986
568741,5764 6197 5989
568742,7973 668 3360
568743,16 3347 7476
568744,7742 531 5185
568745,1497 2528 6690
568746,4738 1331 996
568747,4960 3424 7707
568748,2213 6485 5317
568749,1488 5585 1655
568750,7418 5981 4271
568751,4926 3421 5391
568752,2359 1104 1681
568753,1645 4071 4122
568754,5612 3158 527
568755,1716 3989 609
568756,8032 6659 6423
568757,7351 1442 1618
568758,3198 7377 7170
568759,127 2876 3769
568760,1601 3332 2844
568761,2720 2616 6477
568762,3860 5117 3803
568763,2311 7204 5238
568764,5842 5311 1582
568765,5445 5358 2626
568766,1581 701 4040
568767,636 3769 1234
568768,5274 7460 6112
568769,7644 2265 5557
568770,1312 1977 3526
568771,3272 7053 3004
568772,6354 1392 8134
568773,4547 3789 6966
568774,2658 341 301
568775,7812 2860 4166
568776,5793 1296 6382
568777,752 2944 547
568778,8138 8107 3816
568779,3440 5219 4101
568780,7305 1401 7098
568781,5261 2520 4878
568782,6030 3763 2295
568783,2891 4595 6637
568784,4812 3254 1188
568785,2880 2147 1707
568786,2319 406 5641
568787,275 2253 4763
568788,2821 3129 7206
568789,3874 5360 1728
568790,7047 7131 143
568791,2582 6897 3378
568792,6388 7789 5048
568793,3178 8140 1275
568794,5534 2641 5765
568795,2849 6847 3081
568796,4253 5019 1967
568797,8052 302 6472
568798,391 7103 2359
568799,2859 3716 6919
568800,1908 1548 2081
568801,6299 4935 7672
568802,1111 3094 3989
568803,1591 6904 1179
568804,5459 4957 481
568805,6976 6067 7431
568806,5471 7924 6411
568807,4363 699 222
568808,4318 2245 5108
568809,2295 998 2678
568810,7263 1915 7162
568811,1748 6672 5310
568812,6248 1801 98
568813,293 5452 4116
568814,3813 5048 109
568815,2594 38 4707
568816,739 3729 2206
568817,2803 7354 6135
568818,5866 3539 4029
568819,7301 1588 1484
568820,6529 6344 6523
568821,1351 259 3004
568822,6889 5759 6972
568823,1796 796 178
568824,4277 2978 6012
568825,4902 6575 3326
568826,5376 3078 2316
568827,3033 6538 8043
568828,6343 381 5393
568829,7390 4651 1021
568830,43 7770 1492
568831,1496 4852 55
568832,895 3401 5284
568833,4726 7392 6070
568834,1171 3462 344
568835,4569 1965 7897
568836,4849 5418 7120
568837,1313 6223 6956
568838,7085 5628 7274
568839,3380 1044 5172
568840,2123 5198 6354
568841,7525 2149 6976
568842,8120 8104 5049
568843,4515 1671 1848
568844,212 1279 6985
568845,7089 4843 6892
568846,7808 815 1269
568847,2304 3768 97
568848,3641 836 103
568849,1052 69 6826
568850,235 153 5439
568851,4391 3676 7993
568852,5422 6907 3871
568853,1420 7996 1338
568854,708 3406 1090
568855,5905 5389 6247
568856,646 7914 2935
568857,7293 1057 6624
568858,3192 7551 702
568859,3213 6303 6197
568860,7679 2675 2493
568861,1267 3836 3197
568862,449 4686 3891
568863,3373 5430 7134
568864,6797 4946 3114
568865,5312 6997 6650
568866,3485 6611 5072
568867,7427 8102 4976
568868,2157 363 4035
568869,6864 6662 7334
568870,3517 3731 6096
568871,2303 2558 6760
568872,5072 1569 1638
568873,7147 475 3892
568874,2059 5870 3160
568875,2129 1533 5574
568876,808 177 6603
568877,4748 2516 4151
568878,7770 2199 1421
568879,7371 6719 5167
568880,3788 3951 1221
568881,327 700 1697
568882,4560 4377 5401
568883,5607 3571 501
568884,2574 1064 4926
568885,4450 7550 427
568886,475 2015 2217
568887,6374 5151 4573
568888,1933 6324 74
568889,6531 2147 4544
568890,2161 3348 3798
568891,3129 677 5638
568892,6607 7950 960
568893,3377 4970 7598
568894,3999 8069 336
568895,501 327 4060
568896,633 4343 2694
568897,3466 180 2633
568898,5139 6431 2782
568899,7628 6049 2339
568900,2819 2139 7545
568901,6782 5719 5103
568902,2583 4376 5203
568903,173 6767 4811
568904,3213 7232 4872
568905,5033 2724 4721
568906,6333 1418 152
568907,3130 4409 6288
568908,1717 4406 4186
568909,4047 1920 2898
568910,1325 2246 8101
568911,4501 4794 2780
568912,2413 1918 3777
568913,2960 1495 1987
568914,3956 6287 5674
568915,3910 1543 977
568916,4602 1210 7868
568917,2844 3854 3163
568918,2946 2148 1471
568919,6509 1690 1263
568920,1986 6078 597
568921,4987 4293 4357
568922,1449 4312 7527
568923,3867 1177 3103
568924,2808 1466 8129
568925,1898 5048 1880
568926,2194 5884 5040
568927,4550 6876 3501
568928,3486 7626 2314
568929,3705 4907 3431
568930,5404 5028 13
568931,5769 3139 6596
568932,7483 2045 4990
568933,7119 3475 7268
568934,2065 2569 6235
568935,7039 4759 4698
568936,5101 7315 3147
568937,3258 1607 5138
568938,3387 3105 2337
568939,6667 7057 1056
568940,3865 987 1112
568941,5301 7616 2470
568942,1481 4829 2252
568943,7925 7219 5526
568944,8136 3302 3323
568945,5027 5514 439
568946,2454 488 3713
568947,7569 1944 5088
568948,2942 7712 278
568949,7899 1121 6919
568950,4 5180 5776
568951,7980 4675 4098
568952,2419 4463 3198
568953,4789 5136 5593
568954,4385 7033 1705
568955,4973 2800 2242
568956,5636 5219 7380
568957,6720 8087 7681
568958,148 3806 1597
568959,4988 4296 4915
568960,1496 3127 1289
568961,7215 3641 2739
568962,3709 1348 7409
568963,1049 5842 4687
568964,2147 4032 7000
568965,5471 3740 6216
568966,39 3189 7190
568967,148 5384 1076
568968,5173 3158 2849
568969,6627 1241 7805
568970,2146 3110 1085
568971,4878 4311 484
568972,4878 5390 7227
568973,1783 6417 6856
568974,384 2690 76
568975,5257 4429 3908
568976,5095 4461 2808
568977,1225 3462 1765
568978,6455 1547 7901
568979,3350 5143 4254
568980,7459 4945 359
568981,5875 4576 3491
568982,3388 6396 3263
568983,1954 7533 508
568984,1271 7715 4019
568985,4655 7310 6842
568986,4300 5225 90
568987,3421 5540 4486
568988,3341 5539 3980
568989,3493 4561 2597
568990,3918 3778 105
568991,7729 2181 6647
568992,3543 1562 3047
568993,5489 7917 274
568994,7353 1575 2738
568995,5743 3637 1506
568996,5025 3139 182
568997,4809 5144 2207
568998,6157 5523 5655
568999,5953 3902 1746
569000,561 4545 5634
569001,7528 5188 4341
569002,6034 5000 7142
569003,4600 209 6518
569004,14 8069 7370
569005,2611 7568 6471
569006,4521 5489 1399
569007,5256 3908 1227
569008,3687 113 2887
569009,7647 2906 2683
569010,1093 3231 1987
569011,701 3050 4617
569012,1139 5855 149
569013,7627 794 3291
569014,6986 1789 4710
569015,5709 6611 1932
569016,1224 549 770
569017,4089 5948 199
569018,2847 429 6367
569019,5646 4168 5822
569020,7978 6866 7365
569021,6001 6536 767
569022,2251 2501 398
569023,4334 4587 456
569024,3197 273 5002
569025,5975 1014 339
569026,3789 2438 657
569027,883 5852 2555
569028,4398 7583 1846
569029,6252 815 1782
569030,8137 8080 6080
569031,4701 6125 1214
569032,5657 2849 3366
569033,1126 2608 6888
569034,1947 1316 5275
569035,3407 2776 3727
569036,3961 3671 6126
569037,361 4886 7228
569038,1107 4255 3918
569039,1564 3809 7899
569040,6681 6673 3394
569041,3179 3672 3830
569042,3919 6762 3019
569043,253 2232 4053
569044,7788 448 4689
569045,5583 2482 791
569046,7033 5476 4694
569047,1006 6426 5854
569048,20 7042 109
569049,6288 3611 6333
569050,7584 6111 2395
569051,4027 3621 2921
569052,241 786 2849
569053,1856 424 8044
569054,4119 7163 4000
569055,3047 2621 1176
569056,4705 4742 7385
569057,277 302 4062
569058,2172 2023 4589
569059,3906 2843 339
569060,6698 7466 253
569061,7471 289 1680
569062,7271 5592 5290
569063,1448 3402 2002
569064,2438 1452 4160
569065,807 5046 5732
569066,1717 7551 90
569067,5014 725 1558
569068,2266 7645 6034
569069,6943 4142 7013
569070,1474 3150 2187
569071,5301 4872 5755
569072,5447 2827 3547
569073,4911 1612 5855
569074,2772 1594 5168
569075,4931 668 7424
569076,3008 225 942
569077,3770 869 3601
569078,1467 6898 989
569079,4863 5995 7222
569080,4098 6621 4538
569081,7545 6596 5761
569082,3372 134 7480
569083,5180 2212 5344
569084,42 1135 7140
569085,5244 5548 824
569086,3079 2779 6048
569087,5221 6545 4123
569088,439 1606 3394
569089,7035 6616 8019
569090,4719 4837 114
569091,1481 4313 1718
569092,4229 2193 6077
569093,7634 1214 7632
569094,665 7218 6166
569095,3139 7080 2016
569096,5293 1679 1329
569097,4431 3054 3811
569098,5736 176 5248
569099,1303 4624 8090
569100,3804 6139 2799
569101,1186 430 2285
569102,1479 5364 6348
569103,7545 2901 1308
569104,7677 5611 836
569105,3952 1960 2949
569106,711 1431 702
569107,1352 4329 1692
569108,1059 6608 7655
569109,8044 4042 1473
569110,4530 6901 5693
569111,2998 3463 3341
569112,1740 7324 7986
569113,5665 2720 7973
569114,2479 3286 587
569115,2687 7945 3084
569116,3217 7105 5151
569117,555 4373 292
569118,2139 4120 1938
569119,5957 6936 3560
569120,1264 6167 6674
569121,2974 7710 2135
569122,2880 5662 5842
569123,208 6504 498
569124,649 956 5270
569125,1569 3963 2651
569126,5797 2185 4561
569127,5428 4692 7370
569128,6007 3063 6097
569129,4870 1280 6542
569130,6555 7967 3933
569131,6591 3699 2348
569132,274 7750 7096
569133,1331 7684 2422
569134,1692 6728 183
569135,1940 5611 2236
569136,5647 6587 5662
569137,5752 7107 1331
569138,2318 3015 7765
569139,933 6800 603
569140,5555 6046 3972
569141,7470 4405 1390
569142,996 590 3990
569143,5727 2542 4580
569144,5331 2781 5735
569145,106 488 3765
569146,4783 7114 5996
569147,7151 341 7554
569148,6422 1353 6212
569149,8021 8048 7159
569150,8014 7905 3283
569151,6479 649 4184
569152,3407 1164 2759
569153,5269 2548 4468
569154,176 4886 4067
569155,3663 4194 1854
569156,2044 890 6165
569157,2136 4242 2892
569158,7286 4235 8094
569159,1045 2919 4638
569160,6094 3611 4877
569161,7702 906 590
569162,5954 595 4974
569163,1317 4491 5528
569164,6093 7771 1861
569165,6243 738 6621
569166,5097 2834 2637
569167,4057 5609 7084
569168,7856 5249 7189
569169,1206 5817 7674
569170,118 469 6982
569171,6498 4750 976
569172,7259 6986 189
569173,113 5193 6559
569174,4796 6948 2913
569175,6239 4811 4843
569176,3840 5028 859
569177,5585 2923 3412
569178,6095 7148 2505
569179,5429 2490 6249
569180,3974 8121 2570
569181,335 5757 5290
569182,1511 4212 1361
569183,6805 6452 5932
569184,3154 2237 7780
569185,6201 4286 7186
569186,6926 5891 4928
569187,1643 4560 5069
569188,7472 7412 7877
569189,836 4067 7441
569190,3004 5838 7751
569191,1856 1269 3602
569192,7787 7355 248
569193,5236 5571 4191
569194,2606 6720 541
569195,1601 4725 1564
569196,5180 3021 6789
569197,2067 4524 7781
569198,3822 6809 4184
569199,6433 3613 2744
569200,3536 1663 4465
569201,7762 7441 5183
569202,3224 7809 1885
569203,649 1973 205
569204,6520 7854 3887
569205,5750 4972 4055
569206,6589 514 6757
569207,7234 2853 3490
569208,5806 7719 2628
569209,5879 6665 1910
569210,7904 542 3393
569211,4305 3295 867
569212,524 288 6997
569213,3113 2089 5413
569214,2845 67 1305
569215,6500 3078 1628
569216,3063 2772 1904
569217,3124 2098 7073
569218,7391 289 7149
569219,907 2358 6401
569220,2062 2867 2412
569221,7152 1162 2350
569222,7407 3944 1474
569223,2119 5018 1488
569224,5130 3007 4764
569225,3225 1718 576
569226,2473 3976 1185
569227,7658 5847 6752
569228,2483 2220 4736
569229,3712 2280 3734
569230,1367 1149 4866
569231,2508 4735 3053
569232,5300 807 4803
569233,6227 6558 4727
569234,2772 4051 7242
569235,7992 1507 369
569236,3898 2956 2833
569237,1403 5739 7183
569238,2103 4331 2280
569239,6970 3010 1277
569240,7901 2562 6802
569241,203 7897 5343
569242,2315 2810 1237
569243,5215 5349 411
569244,1561 1919 447
569245,879 3589 2419
569246,1328 7127 2632
569247,2684 6352 5170
569248,5131 6819 2370
569249,3269 7638 3013
569250,4323 6311 7017
569251,4026 3557 6597
569252,5927 2032 2879
569253,640 3792 850
569254,4238 3005 230
569255,2704 1997 6518
569256,6146 1927 360
569257,4962 2776 7093
569258,7202 5098 1430
569259,1820 4246 5702
569260,5630 3950 2335
569261,383 930 1541
569262,1328 6398 2392
569263,900 3025 5631
569264,4807 6099 1102
569265,208 4123 3133
569266,88 2980 6048
569267,5142 3702 5551
569268,3723 7169 6320
569269,4971 3215 4220
569270,2282 2399 4697
569271,7295 2962 701
569272,7672 7051 6664
569273,2407 162 116
569274,2370 3976 3008
569275,7096 5104 5602
569276,2033 669 3748
569277,6919 7845 6911
569278,1358 3252 2642
569279,44 1599 4939
569280,6696 1286 6276
569281,4730 1596 7818
569282,4003 6055 4800
569283,3965 6734 753
569284,5235 4488 3058
569285,6725 6511 563
569286,4298 7033 2905
569287,5936 5133 2039
569288,5026 5579 6506
569289,3851 1213 4617
569290,7563 2621 1844
569291,287 3264 6290
569292,926 2762 2743
569293,7165 1910 5899
569294,804 671 8070
569295,4362 4002 1473
569296,6732 2606 7567
569297,5935 7434 7838
569298,2270 2223 7697
569299,7718 3357 6117
569300,5743 2989 5692
569301,2133 4128 4730
569302,5017 1805 3357
569303,3975 4863 8061
569304,7573 7754 7166
569305,5200 2909 6992
569306,692 5679 1200
569307,5299 1828 5876
569308,1383 4190 1077
569309,6158 3794 2901
569310,3463 4883 4371
569311,6016 4877 7230
569312,38 2980 5045
569313,3187 723 2974
569314,3065 1396 5597
569315,1456 4231 1506
569316,3483 4679 5726
569317,563 6821 1112
569318,2693 6472 1217
569319,6427 1854 7084
569320,4393 4120 7625
569321,7994 3540 4666
569322,4837 609 4766
569323,472 5136 7539
569324,7203 2324 2489
569325,5320 1291 5712
569326,4245 412 3701
569327,2229 2132 4305
569328,2996 2639 1269
569329,7244 4054 4333
569330,2369 3592 3102
569331,1612 7943 7455
569332,7190 4009 860
569333,7590 2431 6219
569334,820 6024 4232
569335,5361 4485 4679
569336,4249 2132 2624
569337,7548 3510 225
569338,4783 4450 6294
569339,5838 922 4754
569340,7126 2063 6
569341,7869 2142 4971
569342,3708 6927 3473
569343,5805 4132 5430
569344,7746 2996 5350
569345,6504 6726 7612
569346,3617 1282 1024
569347,3593 7722 3842
569348,4020 7848 2456
569349,4031 6243 3799
569350,2713 7041 3780
569351,6544 1055 5173
569352,7558 4880 783
569353,3545 6806 5162
569354,6492 2337 3971
569355,4221 2507 5691
569356,4860 6676 6620
569357,788 1540 5494
569358,4392 2496 3548
569359,262 2664 339
569360,4509 5338 4821
569361,2686 6768 7448
569362,3629 4370 139
569363,4807 1988 965
569364,6911 4751 6206
569365,3119 6959 5347
569366,5435 4994 1994
569367,4546 7231 1861
569368,5773 543 3387
569369,3410 6935 3199
569370,3876 1147 3385
569371,6942 3282 2799
569372,3976 5263 5000
569373,628 4312 1039
569374,4193 5253 2564
569375,4764 4730 2699
569376,3698 3763 1720
569377,3435 5453 2968
569378,7944 4032 978
569379,674 6428 3578
569380,1158 6141 7534
569381,4159 7216 1811
569382,1995 7896 2630
569383,2223 5472 751
569384,5032 2491 5231
569385,8136 5770 7163
569386,5916 6188 8008
569387,7812 5921 3910
569388,1971 2228 3901
569389,6287 2662 1191
569390,3714 7798 479
569391,2969 395 290
569392,4013 5537 6790
569393,2763 5622 1971
569394,252 25 7810
569395,57 5707 3586
569396,4913 50 7932
569397,5843 6075 7068
569398,6598 7422 7147
569399,3779 363 7972
569400,642 3461 2136
569401,1192 2241 4467
569402,6732 7777 3488
569403,6680 2783 7436
569404,5710 3543 4574
569405,5827 101 3115
569406,5602 1222 5113
569407,1275 4157 5869
569408,3478 531 800
569409,7960 604 4688
569410,4931 6804 7915
569411,671 2242 3553
569412,6239 1659 309
569413,61 2504 3967
569414,1180 5157 1787
569415,1214 7851 2568
569416,1538 3472 2965
569417,6643 1761 1294
569418,8075 187 4022
569419,2617 3247 3365
569420,3703 4659 2542
569421,6175 5019 1831
569422,65 3248 2113
569423,1709 2112 5625
569424,1718 4297 5190
569425,8035 6682 2490
569426,1476 5607 821
569427,8013 2299 2110
569428,8090 1546 6661
569429,7106 3424 5220
569430,6707 3328 4355
569431,8107 6373 4083
569432,3966 3621 1335
569433,552 3759 4272
569434,1808 1777 7234
569435,6757 5206 551
569436,2129 4204 2542
569437,3242 6994 4520
569438,3568 6578 4752
569439,4096 1913 7547
569440,2196 6289 3441
569441,5328 253 5924
569442,2891 3947 2620
569443,474 3405 5212
569444,196 2376 2750
569445,2726 3886 1574
569446,3606 5179 7486
569447,138 2417 6546
569448,5408 864 8011
569449,5136 2475 2625
569450,8108 3865 4330
569451,7173 4220 4726
569452,238 1042 2794
569453,5038 1817 2965
569454,4002 1258 3301
569455,5094 1843 7823
569456,1366 2560 2738
569457,2236 5810 3714
569458,6926 6905 666
569459,4328 1798 5833
569460,1632 3377 5608
569461,217 7225 2808
569462,2850 5666 3890
569463,3239 6145 6720
569464,6678 6978 636
569465,234 3965 6282
569466,6339 2849 4927
569467,6587 4642 3082
569468,7460 2224 2288
569469,1128 7657 2021
569470,1712 3365 5283
